id,mass,sources
EVODEX.1-M543,-203.07939,"EVODEX.1-P4396,EVODEX.1-P4409,EVODEX.1-P4495,EVODEX.1-P4546"
EVODEX.1-M390,-365.13219,"EVODEX.1-P2242,EVODEX.1-P4350,EVODEX.1-P4351,EVODEX.1-P4536,EVODEX.1-P4538"
EVODEX.1-M391,365.13219,"EVODEX.1-P4539,EVODEX.1-P4541,EVODEX.1-P4543,EVODEX.1-P4544,EVODEX.1-P4545"
EVODEX.1-M392,-146.05790000000002,"EVODEX.1-P4445,EVODEX.1-P4457,EVODEX.1-P4485,EVODEX.1-P4498,EVODEX.1-P4499"
EVODEX.1-M396,-176.03204,"EVODEX.1-P2306,EVODEX.1-P4475,EVODEX.1-P4476,EVODEX.1-P4527,EVODEX.1-P4528"
EVODEX.1-M397,146.05790000000002,"EVODEX.1-P2281,EVODEX.1-P2283,EVODEX.1-P2359,EVODEX.1-P2427,EVODEX.1-P4500"
EVODEX.1-M562,-203.07939,EVODEX.1-P4345
EVODEX.1-M160,159.93266,"EVODEX.1-P2514,EVODEX.1-P3327,EVODEX.1-P3333,EVODEX.1-P3359,EVODEX.1-P3475,EVODEX.1-P3559,EVODEX.1-P3585,EVODEX.1-P3586,EVODEX.1-P3591,EVODEX.1-P3609"
EVODEX.1-M550,-291.09541,"EVODEX.1-P4349,EVODEX.1-P4419,EVODEX.1-P4423"
EVODEX.1-M399,291.09541,"EVODEX.1-P2520,EVODEX.1-P2522,EVODEX.1-P2523,EVODEX.1-P2526,EVODEX.1-P2529"
EVODEX.1-M402,3.13070999999999,"EVODEX.1-P2563,EVODEX.1-P2565,EVODEX.1-P2566,EVODEX.1-P2567,EVODEX.1-P2571"
EVODEX.1-M403,121.06411,"EVODEX.1-P2584,EVODEX.1-P2585,EVODEX.1-P2586,EVODEX.1-P2587,EVODEX.1-P2588"
EVODEX.1-M408,532.33386,"EVODEX.1-P2671,EVODEX.1-P2673,EVODEX.1-P2681,EVODEX.1-P2686,EVODEX.1-P2687"
EVODEX.1-M410,250.09416000000002,"EVODEX.1-P2768,EVODEX.1-P2778,EVODEX.1-P2788,EVODEX.1-P2793,EVODEX.1-P2798"
EVODEX.1-M164,-27.01093,"EVODEX.1-P6226,EVODEX.1-P6227,EVODEX.1-P6233,EVODEX.1-P6347,EVODEX.1-P6353,EVODEX.1-P6354,EVODEX.1-P6355,EVODEX.1-P6357,EVODEX.1-P6359,EVODEX.1-P6361"
EVODEX.1-M417,-168.08996,"EVODEX.1-P4770,EVODEX.1-P4817,EVODEX.1-P4833,EVODEX.1-P4834,EVODEX.1-P4842"
EVODEX.1-M418,-154.07430000000002,"EVODEX.1-P4752,EVODEX.1-P4838,EVODEX.1-P4839,EVODEX.1-P4840,EVODEX.1-P4841"
EVODEX.1-M437,-305.04136,"EVODEX.1-P3627,EVODEX.1-P3697,EVODEX.1-P3719,EVODEX.1-P3720,EVODEX.1-P3725"
EVODEX.1-M166,305.04136,"EVODEX.1-P3643,EVODEX.1-P3644,EVODEX.1-P3657,EVODEX.1-P3658,EVODEX.1-P3659,EVODEX.1-P3662,EVODEX.1-P3663,EVODEX.1-P3711,EVODEX.1-P3712,EVODEX.1-P3713"
EVODEX.1-M438,345.04756000000003,"EVODEX.1-P3620,EVODEX.1-P3621,EVODEX.1-P3626,EVODEX.1-P3641,EVODEX.1-P3642"
EVODEX.1-M551,682.49403,"EVODEX.1-P4252,EVODEX.1-P4253,EVODEX.1-P4254"
EVODEX.1-M556,682.49403,"EVODEX.1-P4249,EVODEX.1-P4251"
EVODEX.1-M440,-242.01913,"EVODEX.1-P4329,EVODEX.1-P4330,EVODEX.1-P4331,EVODEX.1-P4534,EVODEX.1-P4535"
EVODEX.1-M443,-190.04770000000002,"EVODEX.1-P4338,EVODEX.1-P4339,EVODEX.1-P4340,EVODEX.1-P4343,EVODEX.1-P4344"
EVODEX.1-M85,-156.10126,"EVODEX.1-P4559,EVODEX.1-P4588,EVODEX.1-P4595,EVODEX.1-P4621,EVODEX.1-P4635,EVODEX.1-P4669,EVODEX.1-P4682,EVODEX.1-P4683,EVODEX.1-P4691,EVODEX.1-P4749,EVODEX.1-P4769,EVODEX.1-P4786,EVODEX.1-P4929,EVODEX.1-P4932,EVODEX.1-P4943"
EVODEX.1-M167,-131.04057,"EVODEX.1-P4560,EVODEX.1-P4574,EVODEX.1-P4582,EVODEX.1-P4629,EVODEX.1-P4653,EVODEX.1-P4654,EVODEX.1-P4777,EVODEX.1-P4888,EVODEX.1-P5538,EVODEX.1-P5541"
EVODEX.1-M557,-291.09540999999996,"EVODEX.1-P4417,EVODEX.1-P4422"
EVODEX.1-M444,-281.27205,"EVODEX.1-P5584,EVODEX.1-P5586,EVODEX.1-P5591,EVODEX.1-P5607,EVODEX.1-P5611"
EVODEX.1-M445,281.27205,"EVODEX.1-P5581,EVODEX.1-P5588,EVODEX.1-P5589,EVODEX.1-P5593,EVODEX.1-P5603"
EVODEX.1-M446,-260.11618,"EVODEX.1-P4826,EVODEX.1-P4827,EVODEX.1-P4832,EVODEX.1-P4835,EVODEX.1-P5442"
EVODEX.1-M448,308.1107,"EVODEX.1-P4384,EVODEX.1-P4385,EVODEX.1-P4387,EVODEX.1-P4389,EVODEX.1-P4390"
EVODEX.1-M449,-329.11107,"EVODEX.1-P4393,EVODEX.1-P4398,EVODEX.1-P4402,EVODEX.1-P4404,EVODEX.1-P4406"
EVODEX.1-M450,-357.14239,"EVODEX.1-P4394,EVODEX.1-P4395,EVODEX.1-P4399,EVODEX.1-P4403,EVODEX.1-P4407"
EVODEX.1-M451,-125.06301,"EVODEX.1-P4627,EVODEX.1-P4676,EVODEX.1-P4743,EVODEX.1-P4750,EVODEX.1-P4755"
EVODEX.1-M453,-211.02452,"EVODEX.1-P5207,EVODEX.1-P5230,EVODEX.1-P5241,EVODEX.1-P5242,EVODEX.1-P5247"
EVODEX.1-M169,-200.05863999999997,"EVODEX.1-P4659,EVODEX.1-P4662,EVODEX.1-P4665,EVODEX.1-P4666,EVODEX.1-P5047,EVODEX.1-P5048,EVODEX.1-P5052,EVODEX.1-P5054,EVODEX.1-P5057,EVODEX.1-P5058"
EVODEX.1-M170,-142.07430000000002,"EVODEX.1-P4619,EVODEX.1-P4677,EVODEX.1-P4813,EVODEX.1-P4814,EVODEX.1-P4824,EVODEX.1-P4825,EVODEX.1-P5357,EVODEX.1-P5359,EVODEX.1-P5362,EVODEX.1-P5365"
EVODEX.1-M454,-155.07357,"EVODEX.1-P5124,EVODEX.1-P5127,EVODEX.1-P5206,EVODEX.1-P5232,EVODEX.1-P5237"
EVODEX.1-M455,-159.03547,"EVODEX.1-P4681,EVODEX.1-P4960,EVODEX.1-P4962,EVODEX.1-P4970,EVODEX.1-P4971"
EVODEX.1-M171,-184.12127999999998,"EVODEX.1-P4745,EVODEX.1-P5033,EVODEX.1-P5035,EVODEX.1-P5037,EVODEX.1-P5043,EVODEX.1-P5116,EVODEX.1-P5343,EVODEX.1-P5360,EVODEX.1-P5369,EVODEX.1-P5371"
EVODEX.1-M457,-290.16316,"EVODEX.1-P4730,EVODEX.1-P4736,EVODEX.1-P4737,EVODEX.1-P4739,EVODEX.1-P4740"
EVODEX.1-M458,260.12748,"EVODEX.1-P5102,EVODEX.1-P5216,EVODEX.1-P5281,EVODEX.1-P5285,EVODEX.1-P5288"
EVODEX.1-M459,-260.12748,"EVODEX.1-P4753,EVODEX.1-P5007,EVODEX.1-P5282,EVODEX.1-P5289,EVODEX.1-P5290"
EVODEX.1-M86,18.994529999999997,"EVODEX.1-P5891,EVODEX.1-P5907,EVODEX.1-P5909,EVODEX.1-P5921,EVODEX.1-P5922,EVODEX.1-P5935,EVODEX.1-P5937,EVODEX.1-P5941,EVODEX.1-P5944,EVODEX.1-P5946,EVODEX.1-P5949,EVODEX.1-P5952,EVODEX.1-P5961,EVODEX.1-P5964,EVODEX.1-P5966"
EVODEX.1-M460,-830.4767599999999,"EVODEX.1-P5379,EVODEX.1-P5380,EVODEX.1-P5383,EVODEX.1-P5384,EVODEX.1-P5385"
EVODEX.1-M462,-297.11145000000005,"EVODEX.1-P4757,EVODEX.1-P4759,EVODEX.1-P4762,EVODEX.1-P4763,EVODEX.1-P4768"
EVODEX.1-M463,-250.14314000000002,"EVODEX.1-P4849,EVODEX.1-P4850,EVODEX.1-P4852,EVODEX.1-P4854,EVODEX.1-P4873"
EVODEX.1-M464,-269.17409,"EVODEX.1-P5187,EVODEX.1-P5188,EVODEX.1-P5189,EVODEX.1-P5192,EVODEX.1-P5195"
EVODEX.1-M465,-283.18975,"EVODEX.1-P5163,EVODEX.1-P5167,EVODEX.1-P5169,EVODEX.1-P5173,EVODEX.1-P5177"
EVODEX.1-M466,-400.22254,"EVODEX.1-P5086,EVODEX.1-P5121,EVODEX.1-P5140,EVODEX.1-P5141,EVODEX.1-P5142"
EVODEX.1-M468,-281.10525,"EVODEX.1-P4895,EVODEX.1-P4896,EVODEX.1-P5300,EVODEX.1-P5361,EVODEX.1-P5407"
EVODEX.1-M469,-422.20687999999996,"EVODEX.1-P4953,EVODEX.1-P4954,EVODEX.1-P4955,EVODEX.1-P5009,EVODEX.1-P5071"
EVODEX.1-M470,-810.3816999999999,"EVODEX.1-P4862,EVODEX.1-P4863,EVODEX.1-P4864,EVODEX.1-P4865,EVODEX.1-P5013"
EVODEX.1-M471,-288.11107999999996,"EVODEX.1-P4879,EVODEX.1-P5038,EVODEX.1-P5039,EVODEX.1-P5041,EVODEX.1-P5051"
EVODEX.1-M472,-263.07939,"EVODEX.1-P4900,EVODEX.1-P5016,EVODEX.1-P5018,EVODEX.1-P5020,EVODEX.1-P5021"
EVODEX.1-M473,-614.34308,"EVODEX.1-P5000,EVODEX.1-P5001,EVODEX.1-P5002,EVODEX.1-P5003,EVODEX.1-P5004"
EVODEX.1-M474,-451.24329,"EVODEX.1-P5337,EVODEX.1-P5338,EVODEX.1-P5339,EVODEX.1-P5340,EVODEX.1-P5341"
EVODEX.1-M475,-516.3176000000001,"EVODEX.1-P5014,EVODEX.1-P5203,EVODEX.1-P5234,EVODEX.1-P5235,EVODEX.1-P5236"
EVODEX.1-M476,-437.26405,"EVODEX.1-P5307,EVODEX.1-P5313,EVODEX.1-P5314,EVODEX.1-P5315,EVODEX.1-P5347"
EVODEX.1-M477,-507.21197,"EVODEX.1-P5182,EVODEX.1-P5393,EVODEX.1-P5394,EVODEX.1-P5395,EVODEX.1-P5397"
EVODEX.1-M479,-507.28481,"EVODEX.1-P5066,EVODEX.1-P5067,EVODEX.1-P5068,EVODEX.1-P5069,EVODEX.1-P5070"
EVODEX.1-M481,-290.13804,"EVODEX.1-P5248,EVODEX.1-P5251,EVODEX.1-P5258,EVODEX.1-P5259,EVODEX.1-P5260"
EVODEX.1-M482,-498.28044,"EVODEX.1-P5254,EVODEX.1-P5255,EVODEX.1-P5256,EVODEX.1-P5261,EVODEX.1-P5262"
EVODEX.1-M483,-460.21854,"EVODEX.1-P5082,EVODEX.1-P5092,EVODEX.1-P5094,EVODEX.1-P5097,EVODEX.1-P5183"
EVODEX.1-M484,460.21854,"EVODEX.1-P5081,EVODEX.1-P5089,EVODEX.1-P5091,EVODEX.1-P5093,EVODEX.1-P5096"
EVODEX.1-M485,-649.33399,"EVODEX.1-P5425,EVODEX.1-P5434,EVODEX.1-P5435,EVODEX.1-P5437,EVODEX.1-P5441"
EVODEX.1-M486,-530.2167000000001,"EVODEX.1-P5144,EVODEX.1-P5145,EVODEX.1-P5146,EVODEX.1-P5147,EVODEX.1-P5148"
EVODEX.1-M488,-382.25821999999994,"EVODEX.1-P5152,EVODEX.1-P5155,EVODEX.1-P5157,EVODEX.1-P5164,EVODEX.1-P5168"
EVODEX.1-M489,-493.23273,"EVODEX.1-P5399,EVODEX.1-P5400,EVODEX.1-P5430,EVODEX.1-P5431,EVODEX.1-P5440"
EVODEX.1-M490,-286.12784,"EVODEX.1-P5402,EVODEX.1-P5403,EVODEX.1-P5404,EVODEX.1-P5405,EVODEX.1-P5406"
EVODEX.1-M491,-793.39883,"EVODEX.1-P5222,EVODEX.1-P5223,EVODEX.1-P5224,EVODEX.1-P5225,EVODEX.1-P5226"
EVODEX.1-M493,-832.43488,"EVODEX.1-P5265,EVODEX.1-P5266,EVODEX.1-P5268,EVODEX.1-P5269,EVODEX.1-P5272"
EVODEX.1-M496,-859.4526500000001,"EVODEX.1-P5310,EVODEX.1-P5330,EVODEX.1-P5332,EVODEX.1-P5334,EVODEX.1-P5335"
EVODEX.1-M498,-309.20541000000003,"EVODEX.1-P5317,EVODEX.1-P5323,EVODEX.1-P5326,EVODEX.1-P5327,EVODEX.1-P5328"
EVODEX.1-M499,-782.39662,"EVODEX.1-P5373,EVODEX.1-P5374,EVODEX.1-P5375,EVODEX.1-P5376,EVODEX.1-P5377"
EVODEX.1-M500,-578.3219599999999,"EVODEX.1-P5387,EVODEX.1-P5388,EVODEX.1-P5389,EVODEX.1-P5390,EVODEX.1-P5391"
EVODEX.1-M501,-358.11654,"EVODEX.1-P5411,EVODEX.1-P5412,EVODEX.1-P5414,EVODEX.1-P5415,EVODEX.1-P5416"
EVODEX.1-M502,-287.07939,"EVODEX.1-P5410,EVODEX.1-P5413,EVODEX.1-P5417,EVODEX.1-P5418,EVODEX.1-P5419"
EVODEX.1-M503,-777.42905,"EVODEX.1-P5432,EVODEX.1-P5433,EVODEX.1-P5436,EVODEX.1-P5438,EVODEX.1-P5439"
EVODEX.1-M504,-226.07772000000003,"EVODEX.1-P5502,EVODEX.1-P5504,EVODEX.1-P5505,EVODEX.1-P5506,EVODEX.1-P5508"
EVODEX.1-M505,-107.00415000000001,"EVODEX.1-P5612,EVODEX.1-P5614,EVODEX.1-P5617,EVODEX.1-P5699,EVODEX.1-P5777"
EVODEX.1-M174,-17.966169999999998,"EVODEX.1-P6089,EVODEX.1-P6092,EVODEX.1-P6094,EVODEX.1-P6098,EVODEX.1-P6103,EVODEX.1-P6106,EVODEX.1-P6110,EVODEX.1-P6113,EVODEX.1-P6117,EVODEX.1-P6124"
EVODEX.1-M507,37.989059999999995,"EVODEX.1-P5900,EVODEX.1-P5916,EVODEX.1-P5918,EVODEX.1-P5925,EVODEX.1-P5965"
EVODEX.1-M178,661.09217,"EVODEX.1-P7172,EVODEX.1-P7499,EVODEX.1-P7515,EVODEX.1-P7519,EVODEX.1-P7520,EVODEX.1-P7522,EVODEX.1-P7524,EVODEX.1-P7527,EVODEX.1-P7529,EVODEX.1-P7533"
